corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown,model_size,n_params_nonemb,n_params_total,bits_stored_per_param,bits_stored_per_param_total,k_sub,frac_stored,mean_exposures,cap,warmup_docs,facts_with_at_least_cstar_exposures,cap_adequacy,budget_tokens,n_uncapped
U30000,,0,1,0.0003,29952,361043,18999,227988,11.999439548835754,nan,9.361572265625,112.3388671875,1458.145279903078,0.00035,2.5158755779266357,2.5979135036468506,bcce622984e5,15d84e16f6e3,12.11882130068779,12.12295310444832,0.0007368808884678141,1,S,2045568,2972592,5.491817783006969e-05,3.7791552687856254e-05,30000,0.00031205240885416667,0.9984,,,,,,
U30000,,0,1,0.0003,50816,612242,24536,294432,12.00825031601429,nan,8.009765625,96.1171875,1997.8586421035761,0.0002,2.4285221099853516,4.545217990875244,bcce622984e5,15d84e16f6e3,12.042369687056542,12.206474316453933,0.0005705901532442126,1,S,2045568,2972592,4.698801873122771e-05,3.233447021992928e-05,30000,0.0002669921875,1.6938666666666666,,,,,,
U30000,,0,1,0.0003,86272,1039177,28310,339720,11.92976143304348,nan,14.08837890625,169.060546875,3191.0179259896277,0.00035,2.370025157928467,7.456857204437256,bcce622984e5,15d84e16f6e3,11.967764715766906,12.20133328886032,0.0007417873542917697,1,S,2045568,2972592,8.264723874982401e-05,5.687310834282e-05,30000,0.00046961263020833333,2.8757333333333333,,,,,,
U30000,,0,1,0.0003,146304,1762524,29767,357204,11.588916180267335,nan,52.732666015625,632.7919921875,10641.876105249692,0.00035,2.350099802017212,11.993021726608276,bcce622984e5,15d84e16f6e3,11.632614075517655,12.258201179552078,0.002015654919877717,1,S,2045568,2972592,0.0003093478154661688,0.00021287549458099195,30000,0.0017577555338541668,4.8768,,,,,,
U30000,,0,1,0.0003,248064,2988599,29989,359868,11.21119887932539,nan,65.678466796875,788.1416015625,19303.219576918316,0.0003,2.3610150814056396,19.191069841384888,bcce622984e5,15d84e16f6e3,11.276701166491508,12.334254831266403,0.002434225882823702,1,S,2045568,2972592,0.00038529230099537145,0.0002651361510636172,30000,0.0021892822265625,8.2688,,,,,,
U30000,,0,1,0.0003,420608,5066718,30000,360000,10.754196332724094,nan,386.67578125,4640.109375,31325.76282787323,0.00035,2.3209497928619385,31.016363382339478,bcce622984e5,15d84e16f6e3,10.857107607934475,12.402844498491287,0.013133333333333334,1,S,2045568,2972592,0.0022683720976276515,0.0015609640929532206,30000,0.012889192708333334,14.020266666666666,,,,,,
U30000,,0,1,0.0003,713216,8590941,30000,360000,8.213729197439998,nan,7915.67578125,94988.109375,106053.32714545727,0.00015,2.095794916152954,50.689515829086304,bcce622984e5,15d84e16f6e3,8.386045249862075,12.661259010124207,0.2641,1,S,2045568,2972592,0.0464360555967829,0.03195464072264206,30000,0.263855859375,23.773866666666667,,,,,,
U30000,,0,1,0.0003,999936,12045013,30000,360000,3.7902764877288977,nan,22707.67578125,272492.109375,238616.10561268032,5e-05,1.6713505983352661,71.60462617874146,bcce622984e5,15d84e16f6e3,3.930382966008708,13.35144750533104,0.7571666666666667,1,S,2045568,2972592,0.1332109758145415,0.09166818365083403,30000,0.7569225260416667,33.3312,,,,,,
