corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown,model_size,n_params_nonemb,n_params_total,bits_stored_per_param,bits_stored_per_param_total,k_sub,frac_stored,mean_exposures,cap,warmup_docs,facts_with_at_least_cstar_exposures,cap_adequacy,budget_tokens,n_uncapped
U30000,,0,2,0.0003,29952,360686,18847,226164,12.053063822069168,nan,4.398681640625,52.7841796875,1488.9603819203858,0.00025,2.4648795127868652,3.430973768234253,b2f56ecef4c4,912f8cf172ec,12.129441716241837,12.202215700340272,0.00047752958030455774,1,M,7993152,9582336,6.603675206914619e-06,5.508487668090536e-06,30000,0.00014662272135416667,0.9984,,,,,,
U30000,,0,2,0.0003,50816,612029,24451,293412,11.999484927234649,nan,12.030517578125,144.3662109375,2481.213791446352,0.0001,2.3807132244110107,6.126455783843994,b2f56ecef4c4,912f8cf172ec,12.044437253794671,12.22685110669136,0.0007361662099709623,1,M,7993152,9582336,1.806123678587621e-05,1.5065868170089215e-05,30000,0.0004010172526041667,1.6938666666666666,,,,,,
U30000,,0,2,0.0003,86272,1038820,28341,340092,11.683254230842591,nan,42.080810546875,504.9697265625,9195.623626567984,0.0002,2.3745296001434326,10.031064987182617,b2f56ecef4c4,912f8cf172ec,11.741441492352486,12.269112517738343,0.0017289439328181785,1,M,7993152,9582336,6.317529387186681e-05,5.269797746212406e-05,30000,0.0014026936848958334,2.8757333333333333,,,,,,
U30000,,0,2,0.0003,146304,1761768,29765,357180,11.322215477051735,nan,63.733154296875,764.7978515625,17523.000695619347,0.0004,2.366680145263672,15.961266994476318,b2f56ecef4c4,912f8cf172ec,11.385318618021012,12.351899999094009,0.0023853519233999663,1,M,7993152,9582336,9.568163492480813e-05,7.981329934188281e-05,30000,0.0021244384765625,4.8768,,,,,,
U30000,,0,2,0.0003,248064,2988002,29992,359904,10.863210484826565,nan,369.677734375,4436.1328125,29102.55633592701,0.00025,2.314863443374634,25.250081062316895,b2f56ecef4c4,912f8cf172ec,10.951992603476047,12.404939897465706,0.012570018671645772,1,M,7993152,9582336,0.0005549916744358171,0.000462948994117927,30000,0.012322591145833334,8.2688,,,,,,
U30000,,0,2,0.0003,420608,5065347,30000,360000,8.51427334259659,nan,6966.67578125,83600.109375,97476.45166380703,0.00015,2.124786138534546,40.32694482803345,b2f56ecef4c4,912f8cf172ec,8.658172124660611,12.566487010598182,0.23246666666666665,1,M,7993152,9582336,0.010458966547239436,0.008724397618179952,30000,0.23222252604166665,14.020266666666666,,,,,,
U30000,,0,2,0.0003,713216,8589349,30000,360000,1.1087775289324717,nan,28599.67578125,343196.109375,319213.13686707243,0.00035,1.465196132659912,65.20024418830872,b2f56ecef4c4,912f8cf172ec,1.1612808741359926,13.43650015448332,0.9535666666666667,1,M,7993152,9582336,0.04293626711652675,0.03581549523780005,30000,0.9533225260416667,23.773866666666667,,,,,,
U30000,,0,2,0.0003,1209472,14567049,30000,360000,0.03860075963625553,nan,29978.67578125,359744.109375,352206.048227087,0.00025,1.3401809930801392,106.37129497528076,b2f56ecef4c4,912f8cf172ec,0.042997259947642745,14.116479098451137,0.9995333333333334,1,M,7993152,9582336,0.045006539269489686,0.037542422784485954,30000,0.9992891927083334,40.315733333333334,,,,,,
U30000,,0,2,0.0003,2050944,24703474,30000,360000,0.011668105731902688,nan,29992.67578125,359912.109375,353309.39045364107,0.00015,1.3662374019622803,175.55458545684814,b2f56ecef4c4,912f8cf172ec,0.013180366343400456,14.24195453979373,1.0,1,M,7993152,9582336,0.04502755726089032,0.03755995504384317,30000,0.999755859375,68.3648,,,,,,
U30000,,0,2,0.0003,3477760,41892543,30000,360000,0.0033753783976550405,nan,29992.67578125,359912.109375,353859.53195785405,0.0001,1.3169474601745605,292.7034215927124,b2f56ecef4c4,912f8cf172ec,0.0038870508569128106,14.454340668618679,1.0,1,M,7993152,9582336,0.04502755726089032,0.03755995504384317,30000,0.999755859375,115.92533333333333,,,,,,
U30000,,0,2,0.0003,5897216,71038816,30000,360000,0.0008111824182825785,nan,29992.67578125,359912.109375,354635.4354342093,5e-05,1.3224990367889404,489.3578152656555,b2f56ecef4c4,912f8cf172ec,0.0009069793897647196,15.059902928435802,1.0,1,M,7993152,9582336,0.04502755726089032,0.03755995504384317,30000,0.999755859375,196.57386666666667,,,,,,
U30000,,0,2,0.0003,10000000,120467701,30000,360000,9.229386342560076e-05,nan,29992.67578125,359912.109375,355589.04826150776,0.00025,1.306925892829895,820.8655905723572,b2f56ecef4c4,912f8cf172ec,0.00010132082831760784,16.01805423504114,1.0,1,M,7993152,9582336,0.04502755726089032,0.03755995504384317,30000,0.999755859375,333.3333333333333,,,,,,
