corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown,model_size,n_params_nonemb,n_params_total,bits_stored_per_param,bits_stored_per_param_total,k_sub,frac_stored,mean_exposures,cap,warmup_docs,facts_with_at_least_cstar_exposures,cap_adequacy,budget_tokens,n_uncapped
U100000,,0,2,0.0003,29952,360690,25834,310008,12.19274695113182,nan,2.69287109375,32.314453125,1589.9866297435756,0.0002,2.4494051933288574,3.981863260269165,b2f56ecef4c4,ee726d3069e0,12.266666244835854,12.241241122388839,0.0003483781063714485,1,L,31524864,34350080,1.0250465513507052e-06,9.407388025006056e-07,100000,2.69287109375e-05,0.29952,,,,,,
U100000,,0,2,0.0003,50816,612042,39777,477324,12.173743058567046,nan,6.288818359375,75.4658203125,1994.6025835535056,0.0002,2.388315439224243,7.3019537925720215,b2f56ecef4c4,ee726d3069e0,12.209037226758003,12.231965821456908,0.00040224250194836214,1,L,31524864,34350080,2.3938507811643533e-06,2.1969619957944786e-06,100000,6.288818359375e-05,0.50816,,,,,,
U100000,,0,2,0.0003,86272,1038854,57741,692892,12.153033081617355,nan,6.903076171875,82.8369140625,2209.2713362243176,0.0003,2.4083502292633057,12.51189374923706,b2f56ecef4c4,ee726d3069e0,12.187338083000183,12.210568933296203,0.00036369304307164754,1,L,31524864,34350080,2.6276691966855113e-06,2.411549378123719e-06,100000,6.903076171875e-05,0.86272,,,,,,
U100000,,0,2,0.0003,146304,1761780,76879,922548,12.067879053883553,nan,11.230712890625,134.7685546875,2449.5230905369754,0.00015,2.413522958755493,20.21978521347046,b2f56ecef4c4,ee726d3069e0,12.113611885418893,12.134251160907745,0.00039022359812172373,1,L,31524864,34350080,4.2749924214581865e-06,3.923384012133305e-06,100000,0.00011230712890625,1.46304,,,,,,
U100000,,0,2,0.0003,248064,2988021,91629,1099548,12.021052219114303,nan,17.629638671875,211.5556640625,2620.217609064961,0.00035,2.386165142059326,31.204135179519653,b2f56ecef4c4,ee726d3069e0,12.091784311590194,12.088317559814453,0.00043654301585742503,1,L,31524864,34350080,6.7107558041328905e-06,6.158811393234019e-06,100000,0.00017629638671875,2.48064,,,,,,
U100000,,0,2,0.0003,420608,5065482,98479,1181748,11.993302617549896,nan,13.957275390625,167.4873046875,2538.706855896424,0.0004,2.3739283084869385,48.742180585861206,b2f56ecef4c4,ee726d3069e0,12.069714686155319,12.054750282812119,0.0003858690685323775,1,L,31524864,34350080,5.312863671275473e-06,4.875892710803003e-06,100000,0.00013957275390625,4.20608,,,,,,
U100000,,0,2,0.0003,713216,8589322,99915,1198980,12.031518862452508,nan,6.606689453125,79.2802734375,2004.69874973297,0.00025,2.4143478870391846,80.08400130271912,b2f56ecef4c4,ee726d3069e0,12.114334159789085,12.085306503963471,0.0003102637241655407,1,L,31524864,34350080,2.5148490232186252e-06,2.3080084074767803e-06,100000,6.606689453125e-05,7.13216,,,,,,
U100000,,0,2,0.0003,1209472,14567650,99999,1199988,12.00552582174778,nan,-4.413818359375,-52.9658203125,3091.398350640391,0.0003,2.3826122283935547,132.51977729797363,b2f56ecef4c4,ee726d3069e0,12.133092062048911,12.078294965219497,0.0002000020000200002,1,L,31524864,34350080,-1.6801284317198007e-06,-1.5419416872537123e-06,100000,-4.413818359375e-05,12.09472,,,,,,
U100000,,0,2,0.0003,2050944,24704434,100000,1200000,11.96922700814724,nan,24.5859375,295.03125,3810.8189487457257,0.00045,2.458753824234009,207.7756543159485,b2f56ecef4c4,ee726d3069e0,12.016910303196907,12.057983470630646,0.00049,1,L,31524864,34350080,9.358684307091697e-06,8.588953795740796e-06,100000,0.000245859375,20.50944,,,,,,
U100000,,0,2,0.0003,3477760,41894365,100000,1200000,11.897369011573792,nan,42.5859375,511.03125,9683.593280792236,0.00025,2.392749309539795,332.8664574623108,b2f56ecef4c4,ee726d3069e0,11.999201540064812,12.1014054479599,0.00067,1,L,31524864,34350080,1.6210418861759404e-05,1.487714875773215e-05,100000,0.000425859375,34.7776,,,,,,
U100000,,0,2,0.0003,5897216,71041551,100000,1200000,0.22842334312883525,nan,98775.5859375,1185307.03125,1156718.8089753138,0.0004,1.6099320650100708,542.0896754264832,b2f56ecef4c4,ee726d3069e0,0.23819300277859554,15.117268175521493,0.988,1,L,31524864,34350080,0.03759911640697324,0.03450667454777398,100000,0.987755859375,58.97216,,,,,,
U100000,,0,2,0.0003,10000000,120467001,100000,1200000,0.002191422228403999,nan,99975.5859375,1199707.03125,1181341.0267393966,0.00035,1.4478267431259155,895.0282416343689,b2f56ecef4c4,ee726d3069e0,0.0027040748055531367,14.705184044495224,1.0,1,L,31524864,34350080,0.03805589871061775,0.03492588754524007,100000,0.999755859375,100.0,,,,,,
