corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown,model_size,n_params_nonemb,n_params_total,bits_stored_per_param,bits_stored_per_param_total,k_sub,frac_stored,mean_exposures,cap,warmup_docs,facts_with_at_least_cstar_exposures,cap_adequacy,budget_tokens,n_uncapped
U30000,,0,1,0.0003,29952,361043,18999,227988,12.133240419545174,nan,1.361572265625,16.3388671875,2049.73939476552,0.0003,2.3645057678222656,3.9532055854797363,b2f56ecef4c4,d38e8228c69c,12.182756340069771,12.335016569423676,0.00031580609505763463,1,L,31524864,34350080,5.18285096725556e-07,4.756573256161267e-07,30000,4.53857421875e-05,0.9984,,,,,,
U30000,,0,1,0.0003,50816,612242,24536,294432,12.005553422660828,nan,21.009765625,252.1171875,3983.0905134181976,5e-05,2.4130377769470215,7.194166660308838,b2f56ecef4c4,d38e8228c69c,12.05058463037014,12.32382418808937,0.0011004238669709814,1,L,31524864,34350080,7.997407617682348e-06,7.339639019763564e-06,30000,0.0007003255208333333,1.6938666666666666,,,,,,
U30000,,0,1,0.0003,86272,1039177,28310,339720,11.613078039338589,nan,49.08837890625,589.060546875,12354.670367839335,5e-05,2.349069833755493,11.727175235748291,b2f56ecef4c4,d38e8228c69c,11.67287267205,12.391795586681367,0.001978099611444719,1,L,31524864,34350080,1.868558566580969e-05,1.7148738718366885e-05,30000,0.001636279296875,2.8757333333333333,,,,,,
U30000,,0,1,0.0003,146304,1762524,29767,357204,11.246077781732083,nan,59.732666015625,716.7919921875,20313.621644248153,0.00025,2.338648557662964,18.62492847442627,b2f56ecef4c4,d38e8228c69c,11.320691538004874,12.459821038293839,0.0022508146605301174,1,L,31524864,34350080,2.273735398787129e-05,2.0867258305875853e-05,30000,0.0019910888671875,4.8768,,,,,,
U30000,,0,1,0.0003,248064,2988599,29989,359868,10.680044944961072,nan,576.678466796875,6920.1416015625,34935.77251389992,0.0004,2.3269402980804443,29.03722381591797,b2f56ecef4c4,d38e8228c69c,10.78844077953577,12.47213999092579,0.019473807062589617,1,L,31524864,34350080,0.00021951376543805233,0.000201459257200056,30000,0.019222615559895833,8.2688,,,,,,
U30000,,0,1,0.0003,420608,5066718,30000,360000,5.24789711995719,nan,15072.67578125,180872.109375,195600.4501569569,0.0002,1.9879107475280762,45.88386011123657,b2f56ecef4c4,d38e8228c69c,5.369115626423415,12.850595514774323,0.5026666666666667,1,L,31524864,34350080,0.0057374429712052045,0.0052655513284102975,30000,0.5024225260416667,14.020266666666666,,,,,,
U30000,,0,1,0.0003,713216,8590941,30000,360000,0.06462953211512504,nan,29937.67578125,359252.109375,352518.7664357765,0.00015,1.3755619525909424,72.69896817207336,b2f56ecef4c4,d38e8228c69c,0.0699733914168847,13.795935617303849,0.9981666666666666,1,L,31524864,34350080,0.01139583375760162,0.010458552334521492,30000,0.9979225260416666,23.773866666666667,,,,,,
U30000,,0,1,0.0003,1209472,14568590,30000,360000,0.0061493091916725575,nan,29989.67578125,359876.109375,354573.511057751,0.0002,1.3543556928634644,116.83309578895569,b2f56ecef4c4,d38e8228c69c,0.006688216402969949,14.289801061858237,0.9999,1,L,31524864,34350080,0.011415627657426215,0.010476718231078356,30000,0.999655859375,40.315733333333334,,,,,,
U30000,,0,1,0.0003,2050944,24703035,30000,360000,0.001396252384628426,nan,29992.67578125,359912.109375,355156.536542036,0.0004,1.34331214427948,190.78280878067017,b2f56ecef4c4,d38e8228c69c,0.001511616116549394,14.65884927457869,1.0,1,L,31524864,34350080,0.011416769613185326,0.010477766263572021,30000,0.999755859375,68.3648,,,,,,
U30000,,0,1,0.0003,3477760,41892582,30000,360000,0.0005197747941858874,nan,29992.67578125,359912.109375,355637.71973687893,0.0001,1.3329899311065674,315.17001605033875,b2f56ecef4c4,d38e8228c69c,0.0008121637773451824,15.079743313658238,1.0,1,L,31524864,34350080,0.011416769613185326,0.010477766263572021,30000,0.999755859375,115.92533333333333,,,,,,
U30000,,0,1,0.0003,5897216,71037181,30000,360000,0.00040080636272270167,nan,29991.67578125,359900.109375,356131.8710954263,0.0002,1.3116154670715332,525.2866339683533,b2f56ecef4c4,d38e8228c69c,0.0009675961370628374,15.856743513345718,0.9999666666666667,1,L,31524864,34350080,0.011416388961265622,0.010477416919407465,30000,0.9997225260416667,196.57386666666667,,,,,,
U30000,,0,1,0.0003,10000000,120459128,30000,360000,1.8982664804278643e-05,nan,29992.67578125,359912.109375,356864.508251658,0.00025,1.3097310066223145,881.3359482288361,b2f56ecef4c4,d38e8228c69c,2.0280116593877154e-05,17.056643484452366,1.0,1,L,31524864,34350080,0.011416769613185326,0.010477766263572021,30000,0.999755859375,333.3333333333333,,,,,,
