corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown,model_size,n_params_nonemb,n_params_total,bits_stored_per_param,bits_stored_per_param_total,k_sub,frac_stored,mean_exposures,cap,warmup_docs,facts_with_at_least_cstar_exposures,cap_adequacy,budget_tokens,n_uncapped
U10000,,0,1,0.0003,29952,361043,9513,114156,11.690362701973916,nan,21.677490234375,260.1298828125,2945.81310322299,0.0002,2.3598504066467285,3.4033329486846924,b2f56ecef4c4,b2de11d75574,11.776194664011001,12.471014232969283,0.002522863450015768,1,M,7993152,9582336,3.254409309525203e-05,2.7146812928757663e-05,10000,0.0021677490234375,2.9952,,,,,,
U10000,,0,1,0.0003,50816,612242,9936,119232,10.99021983435154,nan,43.57421875,522.890625,8492.973537478638,0.00015,2.3467226028442383,6.067453145980835,b2f56ecef4c4,b2de11d75574,11.059839330718518,12.614478841257096,0.004629629629629629,1,M,7993152,9582336,6.541732535550431e-05,5.456817888665144e-05,10000,0.004357421875,5.0816,,,,,,
U10000,,0,1,0.0003,86272,1039177,9999,119988,10.12539811506033,nan,149.558837890625,1794.7060546875,16705.948414240884,0.0004,2.2428901195526123,9.94107437133789,b2f56ecef4c4,b2de11d75574,10.207139684507847,12.860702759122848,0.015201520152015202,1,M,7993152,9582336,0.00022453045490533646,0.00018729316679017517,10000,0.0149558837890625,8.6272,,,,,,
U10000,,0,1,0.0003,146304,1762524,10000,120000,8.305134829093815,nan,2027.55859375,24330.703125,34421.29046523571,0.00035,2.0848634243011475,15.806691408157349,b2f56ecef4c4,b2de11d75574,8.409610186878442,13.084383030653,0.203,1,M,7993152,9582336,0.003043943506266364,0.0025391202233985533,10000,0.202755859375,14.6304,,,,,,
U10000,,0,1,0.0003,248064,2988611,10000,120000,2.5500552305275948,nan,8787.55859375,105450.703125,92096.69015997648,0.0003,1.5052990913391113,24.967710256576538,b2f56ecef4c4,b2de11d75574,2.646127997467443,13.706249118888378,0.879,1,M,7993152,9582336,0.013192630782574884,0.011004696884454898,10000,0.878755859375,24.8064,,,,,,
U10000,,0,1,0.0003,420608,5066796,10000,120000,0.04219198237086035,nan,9994.55859375,119934.703125,117717.0374988098,0.0002,1.2699785232543945,40.009604930877686,b2f56ecef4c4,b2de11d75574,0.0463378690422693,14.246488408637047,0.9997,1,M,7993152,9582336,0.01500468189832997,0.012516228101894986,10000,0.999455859375,42.0608,,,,,,
U10000,,0,1,0.0003,713216,8591082,10000,120000,0.004618026239617538,nan,9997.55859375,119970.703125,118385.67316950338,0.0001,1.2293106317520142,64.6618869304657,b2f56ecef4c4,b2de11d75574,0.005048308976159951,14.789760968720913,1.0,1,M,7993152,9582336,0.015009185753630108,0.01251998501461439,10000,0.999755859375,71.3216,,,,,,
U10000,,0,1,0.0003,1209472,14568994,10000,120000,0.0013406194923580165,nan,9997.55859375,119970.703125,118619.08244079215,0.0001,1.2420934438705444,105.56728672981262,b2f56ecef4c4,b2de11d75574,0.0014435104325660132,15.272316436827182,1.0,1,M,7993152,9582336,0.015009185753630108,0.01251998501461439,10000,0.999755859375,120.9472,,,,,,
U10000,,0,1,0.0003,2050944,24703576,10000,120000,0.0004211672245223423,nan,9997.55859375,119970.703125,118807.94695086675,0.0002,1.2338287830352783,173.82806015014648,b2f56ecef4c4,b2de11d75574,0.0004471082178503787,15.93078205512911,1.0,1,M,7993152,9582336,0.015009185753630108,0.01251998501461439,10000,0.999755859375,205.0944,,,,,,
U10000,,0,1,0.0003,3477760,41893019,10000,120000,0.0001328510325136233,nan,9997.55859375,119970.703125,119097.91334596075,0.00015,1.2308961153030396,288.45632338523865,b2f56ecef4c4,b2de11d75574,0.00013923227042936617,16.806672279560566,1.0,1,M,7993152,9582336,0.015009185753630108,0.01251998501461439,10000,0.999755859375,347.776,,,,,,
U10000,,0,1,0.0003,5897216,71037383,10000,120000,4.760434074127772e-05,nan,9997.55859375,119970.703125,119219.86926574563,0.00015,1.227989912033081,483.1820271015167,b2f56ecef4c4,b2de11d75574,4.9274073265611944e-05,17.916902112713455,1.0,1,M,7993152,9582336,0.015009185753630108,0.01251998501461439,10000,0.999755859375,589.7216,,,,,,
U10000,,0,1,0.0003,10000000,120461753,10000,120000,2.4683069047136997e-05,nan,9997.55859375,119970.703125,119300.2202413604,0.0002,1.2125211954116821,812.376720905304,b2f56ecef4c4,b2de11d75574,2.5423904014080988e-05,19.140999049276115,1.0,1,M,7993152,9582336,0.015009185753630108,0.01251998501461439,10000,0.999755859375,1000.0,,,,,,
