corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown,model_size,n_params_nonemb,n_params_total,bits_stored_per_param,bits_stored_per_param_total,k_sub,frac_stored,mean_exposures,cap,warmup_docs,facts_with_at_least_cstar_exposures,cap_adequacy,budget_tokens,n_uncapped
U10000,,0,2,0.0003,29952,360686,9512,114144,11.383650235745908,nan,30.677734375,368.1328125,5791.997374493409,0.0002,2.3986048698425293,4.2695701122283936,b2f56ecef4c4,c4df5a75572d,11.463651504461765,12.54868013396263,0.0034693019343986545,1,L,31524864,34350080,1.1677538482005822e-05,1.071708748567689e-05,10000,0.0030677734375,2.9952,,,,,,
U10000,,0,2,0.0003,50816,612029,9950,119400,10.439456645951271,nan,109.57080078125,1314.849609375,14070.373677814006,0.00035,2.2751426696777344,7.510460615158081,b2f56ecef4c4,c4df5a75572d,10.525070010325908,12.778876746034623,0.011256281407035176,1,L,31524864,34350080,4.1708335660861215e-05,3.827791985855637e-05,10000,0.010957080078125,5.0816,,,,,,
U10000,,0,2,0.0003,86272,1038820,9998,119976,8.729852687553167,nan,1437.55908203125,17250.708984375,30422.950834999036,0.00015,2.174461603164673,11.937299251556396,b2f56ecef4c4,c4df5a75572d,8.823840242045522,13.09489290831089,0.14402880576115223,1,L,31524864,34350080,0.0005472096242627724,0.0005022028765107679,10000,0.143755908203125,8.6272,,,,,,
U10000,,0,2,0.0003,146304,1761768,10000,120000,2.9037357899747045,nan,7919.55859375,95034.703125,88667.43005932122,0.00025,1.6663836240768433,18.729540824890137,b2f56ecef4c4,c4df5a75572d,2.9921799344405158,13.4293164457798,0.7922,1,L,31524864,34350080,0.003014595181917359,0.0027666515805785607,10000,0.791955859375,14.6304,,,,,,
U10000,,0,2,0.0003,248064,2988002,10000,120000,0.05932239907132869,nan,9985.55859375,119826.703125,117664.02038734849,0.0002,1.2843636274337769,28.757707357406616,b2f56ecef4c4,c4df5a75572d,0.06431433147756266,13.994564557546378,0.9988,1,L,31524864,34350080,0.00380102204802533,0.003488396624549346,10000,0.998555859375,24.8064,,,,,,
U10000,,0,2,0.0003,420608,5065393,10000,120000,0.004212164823313687,nan,9997.55859375,119970.703125,118616.8560310992,0.0003,1.2375555038452148,44.8141143321991,b2f56ecef4c4,c4df5a75572d,0.00460632216226757,14.503655683636666,1.0,1,L,31524864,34350080,0.003805589871061775,0.003492588754524007,10000,0.999755859375,42.0608,,,,,,
U10000,,0,2,0.0003,713216,8589319,10000,120000,0.001055904414813408,nan,9996.55859375,119958.703125,118806.91578398278,0.0002,1.2420655488967896,71.17990112304688,b2f56ecef4c4,c4df5a75572d,0.0011196643847011319,15.105587112356723,0.9999,1,L,31524864,34350080,0.0038052092191420716,0.003492239410359452,10000,0.999655859375,71.3216,,,,,,
U10000,,0,2,0.0003,1209472,14567148,10000,120000,0.0003062980420776583,nan,9997.55859375,119970.703125,119032.27457734555,0.0002,1.226168155670166,114.55171227455139,b2f56ecef4c4,c4df5a75572d,0.00032315995111903477,15.907485610795021,1.0,1,L,31524864,34350080,0.003805589871061775,0.003492588754524007,10000,0.999755859375,120.9472,,,,,,
U10000,,0,2,0.0003,2050944,24703475,10000,120000,8.639276209321352e-05,nan,9997.55859375,119970.703125,119304.14168441099,0.0002,1.2632341384887695,186.94387888908386,b2f56ecef4c4,c4df5a75572d,9.039959838264125e-05,17.132211991940533,1.0,1,L,31524864,34350080,0.003805589871061775,0.003492588754524007,10000,0.999755859375,205.0944,,,,,,
U10000,,0,2,0.0003,3477760,41891289,10000,120000,3.8097678715394065e-05,nan,9997.55859375,119970.703125,119420.96263149718,0.00015,1.2102305889129639,308.7764992713928,b2f56ecef4c4,c4df5a75572d,3.9509205777463026e-05,18.366216747575997,1.0,1,L,31524864,34350080,0.003805589871061775,0.003492588754524007,10000,0.999755859375,347.776,,,,,,
U10000,,0,2,0.0003,5897216,71037086,10000,120000,1.561167305507311e-05,nan,9997.55859375,119970.703125,119571.19283987705,0.0001,1.2170591354370117,514.542763710022,b2f56ecef4c4,c4df5a75572d,1.5953775946428833e-05,20.2021675617218,1.0,1,L,31524864,34350080,0.003805589871061775,0.003492588754524007,10000,0.999755859375,589.7216,,,,,,
U10000,,0,2,0.0003,10000000,120466169,10000,120000,8.19225696492282e-06,nan,9997.55859375,119970.703125,119616.51086052832,0.00025,1.2018331289291382,862.9707276821136,b2f56ecef4c4,c4df5a75572d,8.334318072759573e-06,22.12582624579817,1.0,1,L,31524864,34350080,0.003805589871061775,0.003492588754524007,10000,0.999755859375,1000.0,,,,,,
