corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown
EQ16_n64,,64,1,0.0003,29952,2277775,29525,354300,12.159603712739944,11.645578331569055,0.791748046875,9.5009765625,1191.8683369863038,0.0001,6.291631698608398,4.855246067047119,903a4a7215bc,e1a44ef8e6ee,12.18092488907814,12.160034306430816,0.000270956816257409,1
EQ16_n64,,64,1,0.0003,50816,3864122,49594,595128,12.158998382029534,11.404519894730562,6.89208984375,82.705078125,1695.0968827025408,0.00015,6.28008508682251,8.905732154846191,903a4a7215bc,e1a44ef8e6ee,12.17752936477661,12.1677550031662,0.00038311086018469976,1
EQ16_n64,,64,1,0.0003,86272,6560730,82851,994212,12.147648472146988,11.005566390877995,5.772705078125,69.2724609375,2359.769738397168,0.00035,6.2753987312316895,14.905110120773315,903a4a7215bc,e1a44ef8e6ee,12.174748209342956,12.151225150203706,0.000313816369144609,1
EQ16_n64,,64,1,0.0003,146304,11126205,136674,1640088,12.131882981505393,10.359765204235389,10.63232421875,127.587890625,2988.8489042058936,0.00025,6.268003463745117,24.115188360214233,903a4a7215bc,e1a44ef8e6ee,12.183224186439514,12.139952223682403,0.0003219339450078288,1
EQ16_n64,,64,1,0.0003,248064,18864483,221252,2655024,12.072535446796417,9.345541918915398,15.9833984375,191.80078125,2825.3083604782078,0.0002,6.273987770080566,38.77555060386658,903a4a7215bc,e1a44ef8e6ee,12.181058700032235,12.078959754371644,0.0003163813208468172,1
EQ16_n64,,64,1,0.0003,420608,31985971,346902,4162824,12.057255838465691,7.8355505089049595,20.30712890625,243.685546875,3665.606455640125,0.0002,6.256955146789551,62.640082597732544,903a4a7215bc,e1a44ef8e6ee,12.137807329773903,12.066095168542862,0.00030267914281266754,1
EQ16_n64,,64,1,0.0003,713216,54236229,517918,6215016,12.097954121694565,5.785214116360587,8.55517578125,102.662109375,2607.238403166484,0.0003,6.257833480834961,101.60904431343079,903a4a7215bc,e1a44ef8e6ee,12.157453129639626,12.110193239068986,0.00026065902324306166,1
EQ16_n64,,64,1,0.0003,1209472,91974867,715717,8588604,12.020260910191537,3.411929935788568,10.264404296875,123.1728515625,2817.0163525461685,0.00025,6.269486427307129,165.9680061340332,903a4a7215bc,e1a44ef8e6ee,12.135456995310783,12.0265284553051,0.00025848205366087434,1
EQ16_n64,,64,1,0.0003,2050944,155965563,888654,10663848,12.040002188563347,1.336528208799631,-35.95654296875,-431.478515625,4466.247678453918,0.0003,6.27512264251709,271.4953513145447,903a4a7215bc,e1a44ef8e6ee,12.102723486442565,12.05126369767189,0.0002036788221287475,1
EQ16_n64,,64,1,0.0003,3477760,264469891,980139,11761668,12.027785863304139,0.2377787226637214,29.708251953125,356.4990234375,1347.824735929913,0.00035244952419314236,6.257707595825195,446.2667715549469,903a4a7215bc,e1a44ef8e6ee,12.094134823832512,12.031689459905062,0.00027445086870331656,1
EQ16_n64,,64,1,0.0003,5897216,448466079,999314,11991768,12.03052338066101,0.00766155117011613,17.02685546875,204.322265625,11609.044802918725,0.0,6.256196975708008,738.5094048976898,903a4a7215bc,e1a44ef8e6ee,12.206255214796066,12.034354574131202,0.00026117916890987215,1
EQ16_n64,,64,1,0.0003,10000000,760471116,1000000,12000000,12.023832345113755,1.8351691545055401e-06,26.859375,322.3125,nan,nan,6.253971576690674,1227.6301560401917,903a4a7215bc,e1a44ef8e6ee,12.100118638033868,nan,0.000271,1
EQ16_n64,,64,1,0.0003,16000000,1216745649,1000000,12000000,12.015857516164779,0.0,171.859375,2062.3125,nan,nan,6.252182483673096,1956.2767519950867,903a4a7215bc,e1a44ef8e6ee,12.185440213470459,nan,0.000416,1
