corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown
Z10_n0,1.0,0,2,0.0003,29952,361101,230,2760,0.1529895645174882,0.04790353772172114,36.94384765625,443.326171875,908.3364917046151,0.00025,0.5426630973815918,3.875997304916382,903a4a7215bc,a13a687f5e9c,0.16601170352824737,13.251235518324375,0.1608695652173913,1
Z10_n0,1.0,0,2,0.0003,50816,612171,301,3612,0.11469251245136634,0.036775830308876496,55.926513671875,671.1181640625,1297.4007759144897,0.00045,0.5202394127845764,6.938518524169922,903a4a7215bc,a13a687f5e9c,0.12372506895198798,13.512621467339992,0.18604651162790697,1
Z10_n0,1.0,0,2,0.0003,86272,1039080,395,4740,0.0855877010951654,0.028222989080539634,81.903564453125,982.8427734375,1584.0916944640664,0.00025,0.5221682786941528,11.248687028884888,903a4a7215bc,a13a687f5e9c,0.09036111481021199,13.21266524311304,0.20759493670886076,1
Z10_n0,1.0,0,2,0.0003,146304,1761936,514,6168,0.06565551853771763,0.02167088687179396,101.87451171875,1222.494140625,1954.0880936448214,0.0002,0.537064254283905,17.645220518112183,903a4a7215bc,a13a687f5e9c,0.06921638072477689,13.10963405302763,0.19844357976653695,1
Z10_n0,1.0,0,2,0.0003,248064,2987544,651,7812,0.05468287413880027,0.016640991470177648,131.841064453125,1582.0927734375,2221.871690963295,0.0003,0.5382773876190186,27.652334690093994,903a4a7215bc,a13a687f5e9c,0.057548560270804544,13.17071030997038,0.20276497695852536,1
Z10_n0,1.0,0,2,0.0003,420608,5066529,878,10536,0.04521645997209221,0.01277806365609627,169.78564453125,2037.427734375,2688.6844402425377,0.00015,0.5422667264938354,43.570374488830566,903a4a7215bc,a13a687f5e9c,0.04735900739112809,12.691750436890125,0.19362186788154898,1
Z10_n0,1.0,0,2,0.0003,713216,8590833,1177,14124,0.035688384367175134,0.009811118054930306,218.712646484375,2624.5517578125,3349.971174157566,0.0002,0.5570660829544067,69.75540041923523,903a4a7215bc,a13a687f5e9c,0.03721048588210987,12.68076380405426,0.1860662701784197,1
Z10_n0,1.0,0,2,0.0003,1209472,14568557,1537,18444,0.030511555763835768,0.007532404204966946,264.624755859375,3175.4970703125,3871.9079470635106,0.00025,0.534564197063446,113.12735939025879,903a4a7215bc,a13a687f5e9c,0.03196641117600143,12.677144010567664,0.1724137931034483,1
Z10_n0,1.0,0,2,0.0003,2050944,24708016,2022,24264,0.0256346735372687,0.005782658574413929,315.50634765625,3786.076171875,4480.701884059327,5e-05,0.5599428415298462,185.6156587600708,903a4a7215bc,a13a687f5e9c,0.026779314151758733,12.430130963540078,0.1562809099901088,1
Z10_n0,1.0,0,2,0.0003,3477760,41895013,2591,31092,0.02206873674554667,0.004439040286120513,373.367431640625,4480.4091796875,5215.682057180098,0.00015,0.511542022228241,307.88217663764954,903a4a7215bc,a13a687f5e9c,0.023092936674376965,12.40838093419075,0.1443458124276341,1
Z10_n0,1.0,0,2,0.0003,5897216,71043560,3382,40584,0.020015642501289965,0.003407215960394103,396.17431640625,4754.091796875,5694.997666036354,0.00025,0.5418220162391663,514.406530380249,903a4a7215bc,a13a687f5e9c,0.02092401510673797,12.338307220745087,0.11738616203429923,1
Z10_n0,1.0,0,2,0.0003,10000000,120473206,4392,52704,0.018879319108013434,0.002614821820892727,419.927734375,5039.1328125,5885.119884911308,0.00025,0.5118462443351746,863.8749160766602,903a4a7215bc,a13a687f5e9c,0.01983467796974426,12.264390790247917,0.09585610200364299,1
