corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown
Z10_n64,1.0,64,2,0.0003,29952,2277525,243,2916,0.20815080207970954,0.04790353772172114,26.940673828125,323.2880859375,620.8292992054585,0.0002,6.0009565353393555,4.659855365753174,4d99018688fa,1df8f1218d15,0.22026336032858118,12.926802395883202,0.1111111111111111,1
Z10_n64,1.0,64,2,0.0003,50816,3864022,314,3768,0.13782564599779654,0.036775830308876496,44.92333984375,539.080078125,998.5737603703728,0.00015,5.998917579650879,8.414746761322021,4d99018688fa,1df8f1218d15,0.1461084407812706,13.20294915457964,0.14331210191082802,1
Z10_n64,1.0,64,2,0.0003,86272,6560498,405,4860,0.10768500994348022,0.028222989080539634,59.901123046875,718.8134765625,1351.5278019471505,0.0003,5.974907875061035,13.893550872802734,4d99018688fa,1df8f1218d15,0.11357521360899635,13.272804509913922,0.14814814814814814,1
Z10_n64,1.0,64,2,0.0003,146304,11126132,514,6168,0.07431524971630414,0.02167088687179396,90.87451171875,1090.494140625,1652.4724294670723,0.0004,5.997230529785156,22.255796670913696,4d99018688fa,1df8f1218d15,0.07707991911006902,13.116889688807726,0.17704280155642024,1
Z10_n64,1.0,64,2,0.0003,248064,18864698,672,8064,0.06347901448076469,0.016640991470177648,111.8359375,1342.03125,1931.1263674153508,0.00035,5.968233585357666,35.522626876831055,4d99018688fa,1df8f1218d15,0.06531350528429,12.861113405501843,0.16666666666666666,1
Z10_n64,1.0,64,2,0.0003,420608,31985771,897,10764,0.05080693747092015,0.01277806365609627,153.781005859375,1845.3720703125,2431.8310532172277,0.0004,5.9896039962768555,57.104243516922,4d99018688fa,1df8f1218d15,0.05194299115488,12.569367439782619,0.1716833890746934,1
Z10_n64,1.0,64,2,0.0003,713216,54237080,1174,14088,0.04096622607290612,0.009811118054930306,190.71337890625,2288.560546875,2873.0259858555246,0.0002,5.989680767059326,92.8242826461792,4d99018688fa,1df8f1218d15,0.042244344839560334,12.517320946478844,0.16269165247018738,1
Z10_n64,1.0,64,2,0.0003,1209472,91975972,1514,18168,0.03432759386436608,0.007532404204966946,224.63037109375,2695.564453125,3408.6536755269617,0.0002,6.002981185913086,152.49552989006042,4d99018688fa,1df8f1218d15,0.0351834321452801,12.477527569703758,0.14861294583883752,1
Z10_n64,1.0,64,2,0.0003,2050944,155966402,1952,23424,0.028972946366165733,0.005782658574413929,267.5234375,3210.28125,3990.123090263674,0.00025,5.989688396453857,252.81627798080444,4d99018688fa,1df8f1218d15,0.029585218709237405,12.342546086132526,0.13729508196721313,1
Z10_n64,1.0,64,2,0.0003,3477760,264471041,2566,30792,0.024544390494220667,0.004439040286120513,320.37353515625,3844.482421875,4695.2752852715585,0.00025,5.996035575866699,421.958092212677,4d99018688fa,1df8f1218d15,0.024899675644577342,12.30172369352579,0.12509742790335152,1
