corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown
EQ16_n64,,64,2,0.0003,29952,2277510,29541,354492,12.14202833459854,11.645578331569055,1.787841796875,21.4541015625,1319.0897907438284,0.00015,6.268957138061523,4.845329523086548,903a4a7215bc,6aa8c94552fd,12.157792954230308,12.14095484700203,0.00030466131816796996,1
EQ16_n64,,64,2,0.0003,50816,3863953,49618,595416,12.148435910320282,11.404519894730562,8.88623046875,106.634765625,1580.7723877460485,0.00035,6.279374599456787,8.893192052841187,903a4a7215bc,6aa8c94552fd,12.170732193512917,12.146283633613587,0.00042323350397033337,1
EQ16_n64,,64,2,0.0003,86272,6560099,82836,994032,12.142338680243492,11.005566390877995,8.7763671875,105.31640625,2312.814166656304,0.0002,6.277678489685059,14.88018798828125,903a4a7215bc,6aa8c94552fd,12.173662347846031,12.145711593294143,0.0003500893331401806,1
EQ16_n64,,64,2,0.0003,146304,11125385,136586,1639032,12.117541196346282,10.359765204235389,12.65380859375,151.845703125,2323.23122270756,0.00035,6.261153221130371,24.073742866516113,903a4a7215bc,6aa8c94552fd,12.176672741985321,12.122265308046341,0.0003367841506450149,1
EQ16_n64,,64,2,0.0003,248064,18863890,221113,2653356,12.071507029619218,9.345541918915398,3.017333984375,36.2080078125,3403.3040128797074,0.0003,6.244147777557373,38.692859411239624,903a4a7215bc,6aa8c94552fd,12.15592312321186,12.084604344320297,0.00025778674252531513,1
EQ16_n64,,64,2,0.0003,420608,31985674,346883,4162596,12.055816411809921,7.8355505089049595,3.311767578125,39.7412109375,3992.921364464906,0.0004,6.243476867675781,62.45097732543945,903a4a7215bc,6aa8c94552fd,12.131895325918197,12.068324302101136,0.0002536878428749751,1
EQ16_n64,,64,2,0.0003,713216,54236469,517686,6212232,12.092885347137452,5.785214116360587,15.61181640625,187.341796875,3461.931300107579,0.0005,6.267738342285156,101.34358310699463,903a4a7215bc,6aa8c94552fd,12.15349257762909,12.103804124832154,0.00027429754716179304,1
EQ16_n64,,64,2,0.0003,1209472,91976092,715682,8588184,12.020135910849572,3.411929935788568,18.27294921875,219.275390625,3549.1011699632654,0.00025,6.272943496704102,165.26613569259644,903a4a7215bc,6aa8c94552fd,12.14046767226696,12.02972672843933,0.0002696728435254764,1
EQ16_n64,,64,2,0.0003,2050944,155968443,888120,10657440,12.011133373064995,1.336528208799631,13.173828125,158.0859375,2485.057132179252,0.00025,6.284107685089111,270.4189565181732,903a4a7215bc,6aa8c94552fd,12.135174270787239,12.016799279546738,0.00025897401252083054,1
EQ16_n64,,64,2,0.0003,3477760,264475395,980108,11761296,12.038166594948768,0.2377787226637214,-7.2841796875,-87.41015625,1701.9251503945416,0.00025135732957973054,6.271082878112793,444.51012897491455,903a4a7215bc,6aa8c94552fd,12.208597147984504,12.041298645544215,0.0002367086076228334,1
EQ16_n64,,64,2,0.0003,5897216,448463880,999368,11992416,12.040786444363594,0.00766155117011613,-1.986328125,-23.8359375,9736.327131247206,0.0,6.265970706939697,735.5362615585327,903a4a7215bc,6aa8c94552fd,12.185755863194466,12.052311512488354,0.00024215304072173615,1
EQ16_n64,,64,2,0.0003,10000000,760470162,1000000,12000000,12.022353096866608,1.8351691545055401e-06,37.859375,454.3125,nan,nan,6.260146141052246,1223.8734529018402,903a4a7215bc,6aa8c94552fd,12.112629915442467,nan,0.000282,1
EQ16_n64,,64,2,0.0003,16000000,1216755205,1000000,12000000,12.016205284576417,0.0,58.859375,706.3125,nan,nan,6.263725280761719,1950.149297952652,903a4a7215bc,6aa8c94552fd,12.15086433617115,nan,0.000303,1
