corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown
EQ16_n0,,0,2,0.0003,29952,360300,29541,354492,12.217983415379525,11.645578331569055,4.787841796875,57.4541015625,1659.855676371193,0.0,2.409130573272705,3.9437618255615234,903a4a7215bc,c8c122a0b75c,12.289858153681756,12.21722054848671,0.0004062150908906266,1
EQ16_n0,,0,2,0.0003,50816,611920,49618,595416,12.195842765455247,11.404519894730562,2.88623046875,34.634765625,1710.897880004215,0.00045,2.4119694232940674,7.2936694622039795,903a4a7215bc,c8c122a0b75c,12.242858512144089,12.195430529737472,0.00030230964569309525,1
EQ16_n0,,0,2,0.0003,86272,1039286,82836,994032,12.184959277763367,11.005566390877995,3.7763671875,45.31640625,2343.1497970066084,0.00015,2.377639055252075,12.127303838729858,903a4a7215bc,c8c122a0b75c,12.214984674396515,12.185904031896591,0.0002897291032884253,1
EQ16_n0,,0,2,0.0003,146304,1762581,136586,1639032,12.10179323132038,10.359765204235389,8.65380859375,103.845703125,2228.667590940382,0.00035,2.411144733428955,19.56204652786255,903a4a7215bc,c8c122a0b75c,12.142261658148765,12.10758831076622,0.00030749857232805703,1
EQ16_n0,,0,2,0.0003,248064,2988013,221113,2653356,12.054680392875671,9.345541918915398,28.017333984375,336.2080078125,3234.9557766886246,0.00015,2.4230053424835205,30.858567714691162,903a4a7215bc,c8c122a0b75c,12.126047766981126,12.067910192012787,0.0003708511032820323,1
EQ16_n0,,0,2,0.0003,420608,5065893,346883,4162596,12.018209503684044,7.8355505089049595,32.311767578125,387.7412109375,2981.6876240292077,0.0001,2.3627119064331055,49.66714930534363,903a4a7215bc,c8c122a0b75c,12.09714660243988,12.026359334230422,0.0003372895183678647,1
EQ16_n0,,0,2,0.0003,713216,8589838,517686,6212232,12.008120402069093,5.785214116360587,21.61181640625,259.341796875,2640.1111171216035,0.0002,2.3227291107177734,79.19983863830566,903a4a7215bc,c8c122a0b75c,12.091190662827492,12.013949531269073,0.0002858875843658125,1
EQ16_n0,,0,2,0.0003,1209472,14567191,715682,8588184,12.003278452601434,3.411929935788568,32.27294921875,387.275390625,2867.60247392187,5e-05,2.35247802734375,126.65892004966736,903a4a7215bc,c8c122a0b75c,12.111477495145797,12.009581981039048,0.0002892346041957182,1
EQ16_n0,,0,2,0.0003,2050944,24703647,888120,10657440,12.000768779535294,1.336528208799631,33.173828125,398.0859375,2923.237594680788,0.00025,2.3931832313537598,204.0030698776245,903a4a7215bc,c8c122a0b75c,12.115389463620186,12.007111389780045,0.000281493491870468,1
EQ16_n0,,0,2,0.0003,3477760,41891287,980108,11761296,12.004949289908408,0.2377787226637214,13.7158203125,164.58984375,1446.2575196308899,0.00025135732957973054,2.3736989498138428,331.1901185512543,903a4a7215bc,c8c122a0b75c,12.119343175048828,12.008931356058403,0.00025813481779558985,1
EQ16_n0,,0,2,0.0003,5897216,71039944,999368,11992416,11.999103677954674,0.00766155117011613,31.013671875,372.1640625,4219.876791121089,0.0,2.3790433406829834,541.6353907585144,903a4a7215bc,c8c122a0b75c,12.11120650384903,12.006276781045937,0.0002751739099110638,1
EQ16_n0,,0,2,0.0003,10000000,120462637,1000000,12000000,12.001949136118888,1.8351691545055401e-06,-6.140625,-73.6875,nan,nan,2.412599802017212,894.7654094696045,903a4a7215bc,c8c122a0b75c,12.11072911447525,nan,0.000238,1
EQ16_n0,,0,2,0.0003,16000000,192742712,1000000,12000000,12.010972384123802,0.0,28.859375,346.3125,nan,nan,2.3939788341522217,1417.1775124073029,903a4a7215bc,c8c122a0b75c,12.094226527442933,nan,0.000273,1
