corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown
EQ32_n0,,0,1,0.0003,29952,360629,29531,354372,12.242716905755996,11.645741875820114,-0.209716796875,-2.5166015625,2027.1677514962194,0.0003,2.4523301124572754,3.9863245487213135,903a4a7215bc,dab042e4b6d1,12.292354825367928,12.240636125516891,0.0002370390437167722,1
EQ32_n0,,0,1,0.0003,50816,612110,49605,595260,12.183644477844238,11.404981509414267,8.889404296875,106.6728515625,2077.9058391883373,0.00025,2.41890287399292,7.343124151229858,903a4a7215bc,dab042e4b6d1,12.233805552806855,12.193920266580582,0.00042334442092530994,1
EQ32_n0,,0,1,0.0003,86272,1039415,82712,992544,12.167499132475854,11.00685327487149,5.806640625,69.6796875,2675.188835540008,0.0003,2.399113416671753,12.162753343582153,903a4a7215bc,dab042e4b6d1,12.199451078615189,12.17843707113266,0.00031434374697746396,1
EQ32_n0,,0,1,0.0003,146304,1762297,136412,1636944,12.091734820785522,10.363262545117404,3.6962890625,44.35546875,2740.5801569438954,0.0003,2.402275323867798,19.424853324890137,903a4a7215bc,dab042e4b6d1,12.137287454853057,12.101400377702713,0.0002712371345629417,1
EQ32_n0,,0,1,0.0003,248064,2988264,220524,2646288,12.058142826428414,9.354673280658853,14.1611328125,169.93359375,3241.228268731884,0.00015,2.412071943283081,30.710885524749756,903a4a7215bc,dab042e4b6d1,12.124019588513374,12.066277537965775,0.0003083564600678384,1
EQ32_n0,,0,1,0.0003,420608,5066817,345114,4141368,12.02567813577652,7.857824163764613,15.74365234375,188.923828125,2621.237473360059,0.00025,2.3937909603118896,48.982821464538574,903a4a7215bc,dab042e4b6d1,12.094319592194557,12.033166821432113,0.00028975932590390423,1
EQ32_n0,,0,1,0.0003,713216,8592159,513626,6163512,12.007891559109687,5.8335288538165555,16.60302734375,199.236328125,2784.8383426637665,0.00015,2.3764755725860596,78.73979139328003,903a4a7215bc,dab042e4b6d1,12.100738811030388,12.012978498506547,0.0002764657552382473,1
EQ32_n0,,0,1,0.0003,1209472,14568727,708392,8500704,12.00248279244423,3.497277043729985,15.052734375,180.6328125,2458.249051033781,0.00015,2.419522285461426,126.54719877243042,903a4a7215bc,dab042e4b6d1,12.106053178796769,12.007860656690598,0.0002653897841872861,1
EQ32_n0,,0,1,0.0003,2050944,24705412,879971,10559652,12.00130455429077,1.4409267089084046,37.163330078125,445.9599609375,2129.6026438434637,0.00025,2.381117343902588,203.9622621536255,903a4a7215bc,dab042e4b6d1,12.106312465734481,12.006474805593491,0.0002863730736581092,1
EQ32_n0,,0,1,0.0003,3477760,41890681,974814,11697768,11.99958685763836,0.3021741273975058,24.00830078125,288.099609375,2337.754992885588,0.00015,2.386443853378296,331.0276930332184,903a4a7215bc,dab042e4b6d1,12.113928439636231,12.004661890506744,0.00026876922161561077,1
EQ32_n0,,0,1,0.0003,5897216,71037802,998532,11982384,11.999847079262734,0.017715726487079482,51.2177734375,614.61328125,1687.4403119723866,0.0006811989100817438,2.392976760864258,540.8543536663055,903a4a7215bc,dab042e4b6d1,12.108949478034972,12.00386262134895,0.00029543369666670675,1
EQ32_n0,,0,1,0.0003,10000000,120462215,999989,11999868,12.000686690516472,7.445685128142296e-05,45.862060546875,550.3447265625,-2467.484097480774,0.0,2.4529426097869873,891.4792737960815,903a4a7215bc,dab042e4b6d1,12.140836959547997,11.99913215637207,0.00029000319003509036,1
EQ32_n0,,0,1,0.0003,16957184,204274097,1000000,12000000,12.00029663725853,3.8806720165905767e-10,62.859375,754.3125,nan,nan,2.3710639476776123,1484.5469512939453,903a4a7215bc,dab042e4b6d1,12.123031381287575,nan,0.000307,1
EQ32_n0,,0,1,0.0003,28754432,346381707,1000000,12000000,11.996704921536445,1.8863623014903176e-31,79.859375,958.3125,nan,nan,2.3792738914489746,2480.4804821014404,903a4a7215bc,dab042e4b6d1,12.100904865312577,nan,0.000324,1
EQ32_n0,,0,1,0.0003,32000000,385481350,1000000,12000000,11.997545557031632,0.0,73.859375,886.3125,nan,nan,2.3699703216552734,2938.3894164562225,903a4a7215bc,dab042e4b6d1,12.106057302474976,nan,0.000318,1
