corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown,model_size,n_params_nonemb,n_params_total,bits_stored_per_param,bits_stored_per_param_total,k_sub,frac_stored,mean_exposures,cap,warmup_docs,facts_with_at_least_cstar_exposures,cap_adequacy,budget_tokens,n_uncapped,corpus_type,level,tau,n_facts_at_cap,weighted_acc_p,head_loss_bits
RAW,0.5,16,1,0.0003,35712,1002054,16528,198336,11.737194509525299,nan,7.96484375,95.578125,1931.6499468696593,0.00015,5.101383686065674,3.9715375900268555,b2ce10ecdabd,906272b8be66,11.767678512434959,12.303558380365372,0.0007260406582768635,1,M,7993152,9586944,1.1957501246066633e-05,9.969613361671873e-06,,,,30,300000,1,-0.000244140625,300000000,,RAW,RAW,,,0.002245,11.155199156761169
RAW,0.5,16,1,0.0003,80640,2262035,28598,343176,10.620683183250428,nan,35.01806640625,420.216796875,9706.851898074532,0.0002,5.039382457733154,8.616634845733643,b2ce10ecdabd,906272b8be66,10.704324789953231,12.588138763189315,0.0014686341702216939,1,M,7993152,9586944,5.257210132811187e-05,4.3832194792730614e-05,,,,30,300000,271,0.08093667118311808,300000000,,RAW,RAW,,,0.0121,8.505276672363282
RAW,0.5,16,1,0.0003,182016,5105143,48504,582048,8.143084002159089,nan,1164.158203125,13969.8984375,28125.133346234274,0.0001,4.947791576385498,18.144246578216553,b2ce10ecdabd,906272b8be66,8.279511668504998,12.553686053729058,0.024245423057892134,1,M,7993152,9586944,0.001747733364447467,0.0014571795180507992,,,,30,300000,1180,0.7768745034427966,300000000,,RAW,RAW,,,0.305075,3.24175268343091
RAW,0.5,16,1,0.0003,410880,11524536,80843,970116,4.51446685781066,nan,6300.262939453125,75603.1552734375,108695.66316064014,0.00025,4.83368444442749,37.823076486587524,b2ce10ecdabd,906272b8be66,4.609071458939349,12.645420258617401,0.07817621810175278,1,M,7993152,9586944,0.009458490877370718,0.007886053707358414,,,,30,300000,2714,0.9971766405098563,300000000,,RAW,RAW,,,0.624975,0.04265848034108058
RAW,0.5,16,1,0.0003,928128,26032025,132695,1592340,3.0252017471308306,nan,16148.603759765625,193783.2451171875,253447.67405882516,0.0001,4.703853607177734,80.97316789627075,b2ce10ecdabd,906272b8be66,3.114028407389541,12.74817363064289,0.12194129394476054,1,M,7993152,9586944,0.02424365821107712,0.02021324471251605,,,,30,300000,5468,0.9960982148980432,300000000,,RAW,RAW,,,0.753505,0.011193866522749885
RAW,0.5,16,1,0.0003,2096512,58801209,213412,2560944,2.3769369794824837,nan,27843.8974609375,334126.76953125,390250.6107215655,0.0004,4.709004878997803,175.48273849487305,b2ce10ecdabd,906272b8be66,2.4643965673934694,12.5362247600317,0.13071429910220606,1,M,7993152,9586944,0.04180162838530407,0.034852270914615756,,,,30,300000,10129,0.9828736400048746,300000000,,RAW,RAW,,,0.812215,0.005478049841534812
RAW,0.5,16,1,0.0003,4735616,132815933,332441,3989292,1.980001268876525,nan,38849.837646484375,466198.0517578125,511288.8983559127,0.00025,4.685556411743164,386.4555358886719,b2ce10ecdabd,906272b8be66,2.060190432133895,12.43834731528759,0.11710649408466464,1,M,7993152,9586944,0.05832468239785913,0.04862843172525181,,,,30,300000,18171,0.9642597391834861,300000000,,RAW,RAW,,,0.84672,0.0036741353257093577
RAW,0.5,16,1,0.0003,10696320,300001987,494409,5932908,1.7641045354529394,nan,45370.294677734375,544443.5361328125,587945.1096253003,0.0002,4.705630779266357,861.7450349330902,b2ce10ecdabd,906272b8be66,1.8570381438035803,12.295648682498932,0.09201086549799863,1,M,7993152,9586944,0.06811374738436257,0.056790102887094414,,,,30,300000,31962,0.9171577741487938,300000000,,RAW,RAW,,,0.862535,0.002919067793292925
