corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown,model_size,n_params_nonemb,n_params_total,bits_stored_per_param,bits_stored_per_param_total,k_sub,frac_stored,mean_exposures,cap,warmup_docs,facts_with_at_least_cstar_exposures,cap_adequacy,budget_tokens,n_uncapped,corpus_type,level,tau,n_facts_at_cap,weighted_acc_p,head_loss_bits,setting,weight_decay,schedule,mid_schedule,probe_acc_branch,probe_acc_main_at_snapshot
FLAT,0.5,16,2,0.003,35712,1002175,16504,198048,11.90847932243824,nan,0.970703125,11.6484375,1840.9365226100927,0.00025,5.06170654296875,3.2692646980285645,51a86202db31,77701ba5a677,11.93687052889347,12.58081089372635,0.00030295685894328646,1,S,2045568,2975280,5.694475813074901e-06,3.91507269904009e-06,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005,0.000685,11.228673286437989,wd0,0.0,constant,0,0.0005,0.0
FLAT,0.5,16,2,0.003,80640,2261705,28300,339600,11.788764495797157,nan,2.0908203125,25.08984375,1941.1789444351198,0.0002,5.067864418029785,7.236992359161377,51a86202db31,77701ba5a677,11.863654475317002,12.45453087296486,0.0003180212014134276,1,S,2045568,2975280,1.2265465508846443e-05,8.43276725215778e-06,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005,0.000985,11.140547713279725,wd0,0.0,constant,0,0.0,0.0
FLAT,0.5,16,2,0.003,182016,5104542,48143,577716,11.7485170714283,nan,7.246337890625,86.9560546875,2048.349203447484,0.00025,5.061272621154785,15.439383506774902,51a86202db31,77701ba5a677,11.838304823293686,12.439239684677124,0.0003946575826184492,1,S,2045568,2975280,4.25094910985604e-05,2.922617524653142e-05,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005,0.001465,11.075166584014893,wd0,0.0,constant,0,0.0,0.0005
FLAT,0.5,16,2,0.003,411008,11527477,80709,968508,6.381563851218102,nan,2758.295654296875,33099.5478515625,55897.471019661345,0.0002,4.921750068664551,32.11741304397583,51a86202db31,77701ba5a677,6.466927284139274,13.690390315771102,0.03441995316507453,1,S,2045568,2975280,0.016181103659991994,0.011124851392663044,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005,0.475845,0.42990697364509106,wd0,0.0,constant,0,0.0,0.0
FLAT,0.5,16,2,0.003,928256,26034033,132534,1590408,3.9364779541146326,nan,9096.64306640625,109159.716796875,157242.05946141377,0.00015,4.7926225662231445,68.32924365997314,51a86202db31,77701ba5a677,4.053070511467123,13.509366487550736,0.0688804382271719,1,S,2045568,2975280,0.05336401273234378,0.03668888870858373,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005,0.67943,0.02599183123325929,wd0,0.0,constant,0,0.0005,0.0
FLAT,0.5,16,2,0.003,2096512,58800742,291790,3501480,3.0424761232169857,nan,24004.76220703125,288057.146484375,381684.33152284287,0.00015,4.919769287109375,149.13678288459778,51a86202db31,77701ba5a677,3.2205704282693053,13.691016980242729,0.08251139518146612,1,S,2045568,2975280,0.14082012745818032,0.09681681942014701,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005,0.78444,0.9655615313537419,wd0,0.0,constant,0,0.0,0.0005
FLAT,0.5,16,2,0.003,4735360,132815534,472959,5675508,2.517085188099714,nan,30012.531494140625,360150.3779296875,461395.101791499,0.00025,4.870805740356445,328.5941174030304,51a86202db31,77701ba5a677,2.685775358855715,13.475918881893158,0.06370108191196278,1,S,2045568,2975280,0.17606375242949024,0.12104755785327348,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005,0.824875,0.619793055254966,wd0,0.0,constant,0,0.264,0.962
FLAT,0.5,16,2,0.003,10696192,300002541,689389,8272668,2.0201625704310926,nan,36452.692138671875,437432.3056640625,532856.1388016767,0.00025,4.829231262207031,732.1546297073364,51a86202db31,77701ba5a677,2.169052283545921,13.011123823571205,0.05312095203143653,1,S,2045568,2975280,0.21384393267007623,0.1470222317442602,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005,0.85253,0.2814465355449356,wd0,0.0,constant,0,0.004,0.001
