corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown,model_size,n_params_nonemb,n_params_total,bits_stored_per_param,bits_stored_per_param_total,k_sub,frac_stored,mean_exposures,cap,warmup_docs,facts_with_at_least_cstar_exposures,cap_adequacy,budget_tokens,n_uncapped,corpus_type,level,tau,n_facts_at_cap,weighted_acc_p,head_loss_bits,setting,weight_decay,schedule,mid_schedule,probe_acc_branch,probe_acc_main_at_snapshot
RAW,0.5,16,2,0.0003,35712,1002175,16504,198048,11.685542154645919,nan,11.970703125,143.6484375,2722.2358709285736,0.00035,5.060895919799805,4.427838087081909,51a86202db31,0fe6d4570af0,11.716275781345367,12.535150230360031,0.0009694619486185168,1,L,31524864,34358272,4.556671124735066e-06,4.180898198256303e-06,,,,,,,,300000000,,RAW,RAW,,,0.003295,10.770516533851623,wd0,0.0,constant,0,0.0,0.0005
RAW,0.5,16,2,0.0003,80640,2261705,28300,339600,10.35553547285676,nan,72.0908203125,865.08984375,12473.376216671466,0.00025,5.028485298156738,9.592474937438965,51a86202db31,0fe6d4570af0,10.447321628313064,12.756715474820137,0.0027915194346289753,1,L,31524864,34358272,2.7441509144972046e-05,2.517850268342948e-05,,,,,,,,300000000,,RAW,RAW,,,0.029105,7.82296921300888,wd0,0.0,constant,0,0.0,0.0
RAW,0.5,16,2,0.0003,182016,5104542,48143,577716,6.083362731206301,nan,3030.246337890625,36362.9560546875,59893.078771591434,5e-05,4.890194416046143,19.480104207992554,51a86202db31,0fe6d4570af0,6.1893740739242915,12.637983717298507,0.06318675612238539,1,L,31524864,34358272,0.0011534690856933594,0.001058346474895114,,,,,,,,300000000,,RAW,RAW,,,0.485695,0.39216639421321453,wd0,0.0,constant,0,0.0005,0.0
RAW,0.5,16,2,0.0003,411008,11527477,80709,968508,3.4831261755267593,nan,11812.295654296875,141747.5478515625,196242.59416828761,0.00015,4.75844144821167,39.93831014633179,51a86202db31,0fe6d4570af0,3.541299765577072,12.699956118106842,0.1466007508456306,1,L,31524864,34358272,0.004496373016916504,0.004125572667087638,,,,,,,,300000000,,RAW,RAW,,,0.71246,0.014270978689892218,wd0,0.0,constant,0,0.0,0.0
RAW,0.5,16,2,0.0003,928256,26034033,132534,1590408,2.4035213801803246,nan,27395.64306640625,328747.716796875,397901.1377824255,0.00015,4.720519065856934,84.30070495605469,51a86202db31,0fe6d4570af0,2.4461618317197824,12.629591532576084,0.20695066926222705,1,L,31524864,34358272,0.010428204124746581,0.009568226155170872,,,,,,,,300000000,,RAW,RAW,,,0.80546,0.0049983562492998315,wd0,0.0,constant,0,0.0,0.0005
RAW,0.5,16,2,0.0003,2096512,58800742,212453,2549436,1.8654650403014728,nan,45792.131591796875,549505.5791015625,605515.1942283366,0.00035,4.713437080383301,181.12597918510437,51a86202db31,0fe6d4570af0,1.919730192394614,12.51296585624218,0.21578419697533102,1,L,31524864,34358272,0.017430862797744744,0.01599339975833367,,,,,,,,300000000,,RAW,RAW,,,0.85395,0.00235000433868845,wd0,0.0,constant,0,0.0,0.0005
RAW,0.5,16,2,0.0003,4735360,132815534,323533,3882396,1.5663368151797334,nan,60719.012451171875,728628.1494140625,759375.6705759742,0.0004,4.691709518432617,397.7205021381378,51a86202db31,0fe6d4570af0,1.612542731315142,12.485824975883961,0.18791900671647097,1,L,31524864,34358272,0.02311280865205517,0.02120677516651776,,,,,,,,300000000,,RAW,RAW,,,0.882055,0.001764418926788494,wd0,0.0,constant,0,0.943,1.0
RAW,0.5,16,2,0.0003,10696192,300002541,488195,5858340,1.2576438794739178,nan,83398.81176757812,1000785.7412109375,1038750.8968726359,0.0003,4.656493186950684,883.5219779014587,51a86202db31,0fe6d4570af0,1.3500254677874113,12.432425057864188,0.1710750827026086,1,L,31524864,34358272,0.031745917800341264,0.029127941626719105,,,,,,,,300000000,,RAW,RAW,,,0.906445,0.0011737252808379707,wd0,0.0,constant,0,0.0105,0.008
