corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown,model_size,n_params_nonemb,n_params_total,bits_stored_per_param,bits_stored_per_param_total,k_sub,frac_stored,mean_exposures,cap,warmup_docs,facts_with_at_least_cstar_exposures,cap_adequacy,budget_tokens,n_uncapped,corpus_type,level,tau,n_facts_at_cap,weighted_acc_p,head_loss_bits,setting,weight_decay,schedule,mid_schedule,probe_acc_branch,probe_acc_main_at_snapshot
RAW,0.5,16,1,0.0003,71296,2000003,26361,316332,10.740697826228141,nan,29.564208984375,354.7705078125,8893.864156496405,0.0004,5.048622131347656,6.862249135971069,51a86202db31,755ac9a6520d,10.825730877175332,12.484720541262627,0.0013656538067599864,1,M,7993152,9586944,4.4384306442877605e-05,3.700558883127929e-05,,,,,,,,600000000,,RAW,RAW,,,0.011355,8.861061018943786,base,0.1,constant,0,0.0,0.0
RAW,0.5,16,1,0.0003,161152,4519987,44862,538344,8.838149239931404,nan,788.04736328125,9456.568359375,22635.349906379794,0.0001,4.949586391448975,15.225598573684692,51a86202db31,755ac9a6520d,8.973875638208538,12.628154567623138,0.017810173420712408,1,M,7993152,9586944,0.0011830837646243935,0.000986400709065892,,,,,,,,600000000,,RAW,RAW,,,0.23512,4.639718019425869,base,0.1,constant,0,0.0,0.0005
RAW,0.5,16,1,0.0003,363904,10206679,74972,899664,4.8935257671888985,nan,5239.6962890625,62876.35546875,92818.68718209997,0.00025,4.854061126708984,33.116809368133545,51a86202db31,755ac9a6520d,4.991695326554962,12.639836356961727,0.07013284959718295,1,M,7993152,9586944,0.007866277967533959,0.00655853997569507,,,,,,,,600000000,,RAW,RAW,,,0.59152,0.0707764931237325,base,0.1,constant,0,0.0,0.0
RAW,0.5,16,1,0.0003,821888,23052019,123169,1478028,3.1584637126318555,nan,14445.929443359375,173351.1533203125,230373.2797037735,0.00025,4.733428478240967,71.25269436836243,51a86202db31,755ac9a6520d,3.243846714112623,12.756433783006669,0.11752957318805868,1,M,7993152,9586944,0.02168745862962602,0.018082003328726285,,,,,,,,600000000,,RAW,RAW,,,0.743035,0.011899857301847078,base,0.1,constant,0,0.0005,0.0
RAW,0.5,16,1,0.0003,1856256,52063547,198855,2386260,2.458630930068967,nan,25960.451416015625,311525.4169921875,369246.4257533851,0.0004,4.711439609527588,155.02134323120117,51a86202db31,755ac9a6520d,2.545765614260229,12.569765687859059,0.13079379447335998,1,M,7993152,9586944,0.03897403890132297,0.03249475713972956,,,,,,,,600000000,,RAW,RAW,,,0.804465,0.0057504129158332945,base,0.1,constant,0,0.0,0.0
RAW,0.5,16,1,0.0003,4193152,117601921,303663,3643956,2.114833527135291,nan,33635.863525390625,403630.3623046875,456127.1277747365,0.0003,4.6868205070495605,341.7659056186676,51a86202db31,755ac9a6520d,2.196045349370747,12.465872808122635,0.11101121967444173,1,M,7993152,9586944,0.050497020737837524,0.04210208824675386,,,,,,,,600000000,,RAW,RAW,,,0.833345,0.0035131508657359517,base,0.1,constant,0,1.0,1.0
RAW,0.5,16,1,0.0003,9470848,265631138,461625,5539500,1.8162576005465334,nan,44506.298583984375,534075.5830078125,579339.5300521944,0.0003,4.698554039001465,761.4211461544037,51a86202db31,755ac9a6520d,1.9286291657687578,12.336765553689004,0.09665637692932576,1,M,7993152,9586944,0.06681664292231806,0.05570863697626819,,,,,,,,600000000,,RAW,RAW,,,0.85971,0.0030223892139620147,base,0.1,constant,0,0.002,0.0005
RAW,0.5,16,1,0.0003,21392768,600000139,654324,7851888,1.6329237319785792,nan,46430.2529296875,557163.03515625,626503.9515229058,0.00035,4.687880039215088,1707.384405374527,51a86202db31,755ac9a6520d,1.7212345314839441,12.244145080399512,0.07120325710198618,1,M,7993152,9586944,0.06970504691469022,0.05811685508502501,,,,,,,,600000000,,RAW,RAW,,,0.86797,0.002468124851147877,base,0.1,constant,0,0.0005,0.001
