corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown,model_size,n_params_nonemb,n_params_total,bits_stored_per_param,bits_stored_per_param_total,k_sub,frac_stored,mean_exposures,cap,warmup_docs,facts_with_at_least_cstar_exposures,cap_adequacy,budget_tokens,n_uncapped,corpus_type,level,tau,n_facts_at_cap,weighted_acc_p,head_loss_bits
FLAT,0.5,16,1,0.0003,4735616,132815933,399971,4799652,1.5740374512458264,,52078.350830078125,624940.2099609375,704241.5182273124,0.00045,4.718764781951904,408.7780292034149,b2ce10ecdabd,abda15a2b1d5,1.67504501997462,12.594594406700134,0.1304494575856749,1,M,7993152,9586944,0.0781844521361457,0.0651865923031299,,,,,,,,300000000,,FLAT,1000,6.5247445428e-05,2971.0,0.87565,0.0069740157806081
FLAT,0.5,16,1,0.0003,10696320,300001987,582143,6985716,1.433671133653206,,62328.87524414063,747946.5029296875,826320.2378465575,0.0002,4.743842601776123,912.8825089931488,b2ce10ecdabd,abda15a2b1d5,1.524078780160254,12.543897568058968,0.107312120905001,1,M,7993152,9586944,0.0935734117066318,0.0780171974436992,,,,,,,,300000000,,FLAT,1000,6.5247445428e-05,2971.0,0.889465,0.0101648110849782
FLAT,0.5,16,2,0.0003,35712,1002175,16510,198120,11.69548585726261,,11.96923828125,143.630859375,2233.617572309972,0.00035,5.066657066345215,3.9041733741760254,b2ce10ecdabd,b5602dc2c7d9,11.73312060455799,12.34650994286537,0.0009691096305269,1,M,7993152,9586944,1.79692390905365e-05,1.49819232672059e-05,,,,,,,,300000000,,FLAT,1000,6.5247445428e-05,2971.0,0.00299,10.993419998168946
FLAT,0.5,16,2,0.0003,80640,2261705,28348,340176,10.579911910836696,,33.0791015625,396.94921875,10188.73365361271,0.00025,5.029056549072266,8.501486539840698,b2ce10ecdabd,b5602dc2c7d9,10.666289600355626,12.547164904975892,0.0014110342881332,1,M,7993152,9586944,4.966116229867767e-05,4.140518800881699e-05,,,,,,,,300000000,,FLAT,1000,6.5247445428e-05,2971.0,0.0126,8.445472723960876
FLAT,0.5,16,2,0.0003,182016,5104542,48215,578580,8.062049932210595,,1193.228759765625,14318.7451171875,29179.456738337634,0.0003,4.947450637817383,17.514487266540527,b2ce10ecdabd,b5602dc2c7d9,8.196681883071735,12.559312220835686,0.0249922223374468,1,M,7993152,9586944,0.001791376557982,0.0014935672011005,,,,,,,,300000000,,FLAT,1000,6.5247445428e-05,2971.0,0.308225,3.08801435559988
FLAT,0.5,16,2,0.0003,411008,11527477,87189,1046268,4.323739520878615,,7382.713623046875,88592.5634765625,123731.99545027176,0.0002,4.8724517822265625,36.50762319564819,b2ce10ecdabd,b5602dc2c7d9,4.431006591847986,12.652599225568771,0.0849189691360148,1,M,7993152,9586944,0.0110835579601842,0.0092409597340468,,,,,,,,300000000,,FLAT,1000,6.5247445428e-05,2971.0,0.65189,0.2144294534102082
FLAT,0.5,16,2,0.0003,928256,26034033,156482,1877784,2.5865971664538177,,21296.79638671875,255561.556640625,330608.0434871512,0.00015,4.788717269897461,78.24458885192871,b2ce10ecdabd,b5602dc2c7d9,2.647472515535008,12.865040468144416,0.1363415600516353,1,M,7993152,9586944,0.0319725630940866,0.0266572493425042,,,,,,,,300000000,,FLAT,1000,6.5247445428e-05,2971.0,0.79168,0.0411721463613212
FLAT,0.5,16,2,0.0003,2096512,58800742,257199,3086388,1.9512398302468985,,37726.20727539063,452714.4873046875,539020.2885556086,0.00025,4.756104946136475,170.71297192573547,b2ce10ecdabd,b5602dc2c7d9,2.024599728865746,12.740704984402656,0.146925143565877,1,M,7993152,9586944,0.0566377928637773,0.0472219809883824,,,,,,,,300000000,,FLAT,1000,6.5247445428e-05,2971.0,0.845875,0.0182117382325232
FLAT,0.5,16,2,0.0003,4735360,132815534,398994,4787928,1.6035259509431743,,52022.58935546875,624271.072265625,694326.5898912477,0.00025,4.747091293334961,379.5948157310486,b2ce10ecdabd,b5602dc2c7d9,1.6689981657922093,12.528101491463184,0.1306285307548484,1,M,7993152,9586944,0.0781007382651581,0.0651167955362652,,,,,,,,300000000,,FLAT,1000,6.5247445428e-05,2971.0,0.87511,0.0104226106501882
FLAT,0.5,16,2,0.0003,10696192,300002541,580972,6971664,1.416112583334484,,61595.1611328125,739141.93359375,812765.3262129354,0.00025,4.710095405578613,840.2187204360962,b2ce10ecdabd,b5602dc2c7d9,1.5064596324206925,12.45194147040844,0.1062650179354598,1,M,7993152,9586944,0.0924718976436016,0.0770988057918926,,,,,,,,300000000,,FLAT,1000,6.5247445428e-05,2971.0,0.88968,0.0089051056250464
